Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Flag - HSDir,Platform,Flag - Hibernating
fiedlerRelay01,DE,3324,288,37.120.173.173,v220191177443101690.powersrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay02,DE,2804,288,37.120.173.173,v220191177443101690.powersrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay03,DE,3119,288,37.120.190.160,v220191177443102108.goodsrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay04,DE,2930,288,37.120.190.160,v220191177443102108.goodsrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay05,DE,3164,288,185.162.251.28,v220191177443102109.megasrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay06,DE,3299,288,185.162.251.28,v220191177443102109.megasrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay07,DE,4779,288,185.233.107.110,v220191177443102110.powersrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay08,DE,4097,288,185.233.107.110,v220191177443102110.powersrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay09,N/A,6823,288,46.232.251.29,v220191177443102111.goodsrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay10,N/A,5924,288,46.232.251.29,v220191177443102111.goodsrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay11,DE,5708,288,188.68.55.50,v220191177443102112.megasrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay12,DE,5681,288,188.68.55.50,v220191177443102112.megasrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay13,DE,3667,288,185.170.113.28,v220191177443102113.supersrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay14,DE,3338,288,185.170.113.28,v220191177443102113.supersrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay15,DE,3170,288,185.233.107.101,v220191177443102114.happysrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay16,DE,3420,288,185.233.107.101,v220191177443102114.happysrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay17,DE,2624,205,37.221.198.114,v220191177443102115.powersrv.de,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay18,DE,2616,205,37.221.198.114,v220191177443102115.powersrv.de,9030,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay19,DE,3375,288,185.183.159.99,v220191177443102116.goodsrv.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
fiedlerRelay20,DE,3016,288,185.183.159.99,v220191177443102116.goodsrv.de,9030,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
figue,FR,5267,44,82.64.167.199,82-64-167-199.subs.proxad.net,9100,9101,0,0,1,0,0,1,1,1,1,0,Tor 0.4.1.6 on OpenBSD,0
figue,FR,4274,44,82.64.167.199,82-64-167-199.subs.proxad.net,9000,9001,0,0,1,0,0,1,1,1,1,0,Tor 0.4.1.6 on OpenBSD,0
finely,NL,7700,179,153.92.127.239,153.92.127.239,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.5 on Linux,0
Finisterre,FI,19521,215,95.216.115.85,xen2new.boughton.de,8443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
finTor,FI,20391,470,95.217.15.125,static.125.15.217.95.clients.your-server.de,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.5 on Linux,0
FIrelay,SC,5417,1419,37.228.129.53,37.228.129.53,443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
firlefanz,AT,226,95,178.191.181.49,178-191-181-49.adsl.highway.telekom.at,9001,None,0,0,0,0,0,0,1,1,1,0,Tor 0.4.2.5 on Windows 8 [or later],0
firstor,FR,9251,2903,93.115.97.242,tor5.terjan.net,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
firstor2,FR,28530,2903,86.105.212.130,tor7.terjan.net,443,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
firstTryFFS,DE,985,14,78.55.118.32,x4e377620.dyn.telefonica.de,15001,None,0,0,1,0,0,0,1,1,0,0,Tor 0.4.2.6 on Linux,0
FishersTorRelay1,DE,16837,1131,138.201.3.75,hp42.de,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FishNChips,NZ,633,12,115.188.162.185,115.188.162.185,10708,None,0,0,1,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
Fission01,CA,17357,593,149.56.94.216,tor01.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission02,CA,19243,593,149.56.94.217,tor02.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission03,CA,6578,593,149.56.94.218,tor03.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission04,CA,5593,593,149.56.94.219,tor04.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission05,FR,24637,593,37.59.76.252,ip252.ip-37-59-76.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission06,FR,28286,593,37.59.76.253,ip253.ip-37-59-76.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission07,FR,21330,593,37.59.76.254,ip254.ip-37-59-76.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission08,FR,21823,593,37.59.76.255,ip255.ip-37-59-76.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission09,FR,25210,593,54.38.219.248,tor09.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission10,FR,22756,593,54.38.219.249,tor10.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission11,FR,27421,593,54.38.219.250,tor11.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Fission12,FR,17246,593,54.38.219.251,tor12.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FissionEx1,US,10856,593,147.135.78.157,torex1.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FissionEx2,CA,11635,593,158.69.63.54,54.ip-158-69-63.net,443,80,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FissionEx3,DE,27684,593,159.69.207.20,torex3.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FissionEx4,US,15281,593,66.23.227.135,torex4.fissionrelays.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FissionMasq01,NL,3102,593,185.65.134.175,185.65.134.175,5753,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
five,CY,2364,169,185.106.102.73,regret.persation.com,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.6 on Linux,0
FiveBillionEyes,AU,596,223,202.161.102.247,202-161-102-247.tpgi.com.au,2501,2502,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0
FiveBoxingWizards,ES,3816,577,79.157.66.132,132.red-79-157-66.dynamicip.rima-tde.net,80,81,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FixiYo,FI,9065,375,95.216.212.248,static.248.212.216.95.clients.your-server.de,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FlappyBird,TR,9148,67,176.53.90.26,server-176.53.90.26.as42926.net,443,80,0,1,1,1,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
FlashBear,RU,4915,235,185.22.174.119,185.22.174.119,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
FlashBoar,UA,3441,25,82.118.17.80,flashboar.com,9001,9030,0,0,1,1,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
FlashDeer,DE,1229,838,193.25.100.180,vps2751.first-root.com,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.2.9.16 on Linux,0
FlashEagle,RU,5302,1131,46.29.163.225,46.29.163.225,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
FlashEel,DE,4663,838,130.61.125.241,130.61.125.241,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FlashLizard,BG,3977,232,185.82.219.85,domain.com,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
FlashMole,N/A,2213,321,193.148.69.163,193.148.69.163,9001,None,0,0,1,0,0,0,1,1,0,0,Tor 0.3.5.8 on Linux,0
FlashSalmon,NL,3367,625,185.244.39.91,mail3.kunden-onlineservice.top,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
flatcap,GB,2280,496,178.79.161.177,flatcap.org,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
flaus,RU,4042,1481,62.109.4.115,kandyland.com,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.7 on Linux,0
fleischgewehr,FR,15343,165,51.15.65.243,243-65-15-51.rev.cloud.scaleway.com,443,444,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
fleischkaesesemmel,DE,646,157,46.81.207.236,p2E51CFEC.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.5 on Linux,0
flexible,DE,3476,138,80.144.222.104,p5090DE68.dip0.t-ipconnect.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FlexibleSdness,US,740,1924,47.56.198.152,47.56.198.152,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
flies,CZ,10678,2113,89.187.143.81,89.187.143.81.coolhousing.net,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
flodder,UA,2541,391,91.207.60.48,91.207.60.48,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
florian,FR,3967,959,5.135.152.143,ns3296562.ip-5-135-152.eu,4444,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FlorzsNode,DE,1089,15,149.154.159.172,vbox.florz.net,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.6 on Linux,0
flowjob01,N/A,35096,169,195.128.103.192,v22019057958990561.quicksrv.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
flowjob02,N/A,28702,176,91.132.144.125,v22019057958990562.hotsrv.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
flowjob03,N/A,32891,213,152.89.105.84,v22019087958995934.powersrv.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
flowjob04,N/A,29976,170,152.89.104.206,v22019097958997025.bestsrv.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
flowjob05,DE,11899,760,173.249.42.54,173.249.42.54,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FlowTor,DE,71,6,80.156.225.170,80.156.225.170,9001,9002,0,0,0,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
fluxclouda,CA,4186,1701,104.37.192.156,156.192.37.104.in-addr.arpa,443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
fluxe3,DE,11109,213,78.47.18.110,tor.sebastianhahn.net,80,443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
fluxe4,DE,42753,213,131.188.40.188,angmar.informatik.uni-erlangen.de,11180,1443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
FlyMeToTheMoon,BE,546,167,81.11.234.72,ip-81-11-234-72.dsl.scarlet.be,443,None,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
flymylittlepretties,ES,354,964,95.62.65.200,static-200-65-62-95.ipcom.comunitel.net,20576,None,0,0,1,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
fmi,NL,4732,4436,217.23.7.103,backup.fast4you.eu,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
foertel2,DE,38096,132,93.186.200.144,exit2.flensburg.cloud,9001,80,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.7 on Linux,0
fogbank,CH,1260,170,213.144.142.28,phobos.darkpackets.org,9001,9030,0,0,1,0,0,1,1,1,1,0,Tor 0.4.1.6 on OpenBSD,0
foghorn,IT,1724,3606,192.71.245.137,mail.noveldatasolutions.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
fondueplausch,CH,52,452,84.72.41.169,84-72-41-169.dclient.hispeed.ch,32772,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.1.6 on Linux,0
FOO,MD,5156,361,178.175.148.37,178-175-148-37.static.as43289.net,443,None,0,1,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FOO,MD,4829,155,178.175.148.35,178-175-148-35.static.as43289.net,443,None,0,1,1,1,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FOO,MD,5369,404,178.17.171.110,178-17-171-110.static.as43289.net,443,None,0,1,1,1,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FOO,MD,6877,82,178.17.171.115,178-17-171-115.static.as43289.net,443,None,0,1,1,0,0,0,1,1,1,0,Tor 0.2.9.17 on Linux,0
FOO,MD,5187,113,178.175.148.44,178-175-148-44.static.as43289.net,443,None,0,1,1,0,0,0,1,1,1,0,Tor 0.2.9.17 on Linux,0
FOO,MD,4818,404,178.175.148.25,q4.pinkpanther.drchristianchandra.com,443,None,0,1,1,1,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FOO,MD,5191,132,178.175.148.46,msbn-smtp4.slipperry.info,443,None,0,1,1,0,0,0,1,1,1,0,Tor 0.2.9.17 on Linux,0
FOO,MD,5421,82,178.175.148.32,go2.ho.cafeimes.com,443,None,0,1,1,0,0,0,1,1,1,0,Tor 0.2.9.17 on Linux,0
FOO,MD,4420,383,178.175.148.36,178-175-148-36.static.as43289.net,443,None,0,1,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FOO,MD,4181,184,178.17.174.224,178-17-174-224.static.as43289.net,443,None,0,1,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
FoobarFritz,DE,9054,877,91.40.118.147,p5B287693.dip0.t-ipconnect.de,9001,9002,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
foobarShizzler,FR,11525,1829,51.38.115.191,191.ip-51-38-115.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
fordmaddoxbrown,GB,10020,1339,54.37.17.8,8.ip-54-37-17.eu,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
foreach,US,291,7382,104.207.149.101,104.207.149.101.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
ForEdSnowden,FR,2688,564,51.15.133.16,16-133-15-51.rev.cloud.scaleway.com,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
ForFreedom,DE,41739,310,159.69.69.72,static.72.69.69.159.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
ForJusticeDammit,DE,15127,2253,5.9.68.49,static.49.68.9.5.clients.your-server.de,8443,8080,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
FormerJewel,US,750,1796,47.56.197.246,47.56.197.246,9101,9130,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
formica1,US,792,308,147.139.139.154,147.139.139.154,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.6 on Linux,0
forTheLoveOfHotDogs,FR,22751,194,46.105.227.109,46.105.227.109,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
FortyTwo,US,398,451,184.97.188.116,184-97-188-116.stpl.qwest.net,9010,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
fossencdidoestor,DE,1261,7199,62.141.52.185,fossencdi.org,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
foucault,FR,5656,1004,51.15.113.79,79-113-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.7 on Linux,0
fpoestueckscheisse,VN,363,9,123.30.136.241,ifycapital.com,443,None,0,0,0,0,0,0,1,1,1,0,Tor 0.4.1.6 on OpenBSD,0
fpuzhpx,US,115,266,23.92.19.230,plover.com,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
fr0akatala,FR,10470,919,176.31.163.89,fr.katalevich.cz,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FR1sevpsNET,FR,4642,1617,193.70.73.242,ip242.ip-193-70-73.eu,50102,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.6 on Linux,0
fr1xtracodews,FR,10047,189,212.47.236.86,fr1.freedom.xtracode.ws,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
fr33as1n5p33ch,CH,1105,1856,212.51.137.248,212-51-137-248.fiber7.init7.net,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0
fr3anonAF,FR,5135,2193,95.130.9.90,fr3.tor-exit.anon.af,8443,None,0,1,1,0,0,0,1,1,1,0,Tor 0.2.9.16 on Linux,0
fractaldragonold,US,622,2604,71.19.157.213,71.19.157.213,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Fractalia,US,1145,265,45.77.196.39,45.77.196.39.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
framboise,US,6887,1591,216.6.27.12,216.6.27.12,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
fran1,US,3184,375,198.199.100.10,fran1.tor.fountainbay.org,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FRANCKENSTEIN,RO,4842,3342,185.225.17.151,185-225-17-151.mivocloud.com,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
FranconianStar,DE,1421,10,80.132.173.237,p5084ADED.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
frankovich,NL,11171,25,46.23.72.81,46.23.72.81,443,80,0,0,1,1,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
franksToeKnife,DE,587,6751,207.154.217.3,207.154.217.3,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.3.5.8 on Linux,0
FrankWoiTor,DE,9516,981,185.243.9.128,v220191010530499046.powersrv.de,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
franovgnet,FR,3507,141,51.75.64.23,23.ip-51-75-64.eu,9001,9030,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
frantz,NL,11409,289,37.220.36.240,ser1.readymakers.com,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
freakonion,DK,5061,2666,5.103.132.68,static-5-103-132-68.ip.fibianet.dk,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Free,CZ,17023,4998,5.1.56.52,trader.lithium.cz,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
free2play,US,7023,2784,66.228.58.95,li315-95.members.linode.com,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
FreeAssange,AU,887,422,110.174.253.199,110-174-253-199.static.tpgi.com.au,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FreeAssange,CA,6839,532,158.69.236.60,158.69.236.60,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.5 on Linux,0
FreeAssange,FR,22007,9,82.251.167.192,lns-bzn-40-82-251-167-192.adsl.proxad.net,443,53,0,0,1,0,0,0,1,1,1,0,Tor 0.4.3.2-alpha on Linux,0
freebi,JP,1125,4118,139.162.112.111,li1596-111.members.linode.com,443,80,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Freebird31,DE,11894,224,91.143.88.62,91-143-88-62.que3.de,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on FreeBSD,0
Freebird32,DE,11866,224,81.7.18.7,81-7-18-7.que3.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on FreeBSD,0
Freebird33,DE,2870,719,5.44.101.190,5.44.101.190,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
FreeBogatov,FR,2941,429,82.251.109.9,lns-bzn-54-82-251-109-9.adsl.proxad.net,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FreeBSD,GB,12152,4970,195.40.181.34,195.40.181.34,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on FreeBSD,0
Freebsd2323,GB,9758,319,217.163.29.244,hugin.worldhotspot.org,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.6 on FreeBSD,0
freecypher,RS,913,865,178.223.18.25,178-223-18-25.dynamic.isp.telekom.rs,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on OpenBSD,0
Freedif,VN,769,53,113.161.52.138,113.161.52.138,9001,9030,0,0,1,0,0,1,1,1,1,0,Tor 0.4.1.6 on Linux,0
Freedom,DE,12798,278,78.47.108.185,static.185.108.47.78.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
freedom,AT,1774,155,193.81.213.183,193-81-213-183.adsl.highway.telekom.at,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
freedom0001,DE,1701,39,46.165.134.154,154-134-165-046.ip-addr.inexio.net,443,80,0,0,1,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
FREEDOM35,US,2772,319,47.151.145.64,47.151.145.64,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.5 on Linux,0
Freedom4All,DE,2155,505,95.222.106.46,ip-95-222-106-46.hsi15.unitymediagroup.de,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on FreeBSD,0
FreedomBoxOL,DE,3559,90,91.47.83.254,p5B2F53FE.dip0.t-ipconnect.de,49001,49030,0,0,1,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
FreedomForParrots2,UA,9340,2089,77.123.155.45,77.123.155.45,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
FreedomForSnowden,US,772,168,170.72.3.87,170.72.3.87,443,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0
FreedomFries2,DE,33377,1340,94.130.246.106,edward.littleproject.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
FreedomIsWon,CA,5116,235,144.217.85.34,34.ip-144-217-85.net,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
FreedomPanda,NL,10715,3931,93.190.141.26,customer.worldstream.nl,443,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FreedomPanda,CW,7846,44,190.2.146.90,customer.worldstream.nl,443,9030,0,0,1,1,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
FreeFlow,CA,11660,3603,149.56.101.31,31.ip-149-56-101.net,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.5 on Linux,0
FreeHK,US,739,241,73.193.43.25,c-73-193-43-25.hsd1.wa.comcast.net,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.3.5.8 on Linux,0
FreeHrvsk,N/A,7108,516,45.95.168.146,maxko-hosting.com,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
freeInfoFreeSociety,US,404,2456,209.141.48.81,.,9713,9714,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
freeKleptikov,NL,26869,199,77.247.181.165,politkovskaja.torservers.net,110,None,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
freeKotov,RU,7056,63,95.221.56.35,ip-95-221-56-35.bb.netbynet.ru,9001,None,0,0,1,0,0,0,1,1,1,0,Tor 0.4.2.5 on Linux,0
FreeMirrorOrg,CA,24175,1992,54.39.66.61,tor.freemirror.org,443,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
freep3p3,FR,14441,177,94.23.222.72,ns306463.ip-94-23-222.eu,8080,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.9 on Linux,0
FreeSnowden,SG,1068,3104,139.162.19.233,li861-233.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
FreeSpeechForAll,FR,9947,727,51.158.180.246,246-180-158-51.rev.cloud.scaleway.com,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
FreeTurkey,IT,4919,25,2.230.193.197,2.230.193.197,9003,9032,0,0,1,1,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
freeUA98,UA,9071,7523,46.161.40.101,hosting-by.ankas-group.net,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
freeway,FR,21921,184,212.47.233.250,212.47.233.250,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
